category,name,area,address,maps_link,delivery_apps,zomato_search,swiggy_search,rating,reviews,lat,lon,place_id
bakeries,SRI KRISHNA HOT CHIPS,area1,India,https://www.google.com/maps/place/?q=place_id:ChIJ_UThMn-WyzsRKr__WDu3kTg,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=SRI%20KRISHNA%20HOT%20CHIPS,https://www.swiggy.com/search?query=SRI%20KRISHNA%20HOT%20CHIPS,5,1,17.369869,78.386197,ChIJ_UThMn-WyzsRKr__WDu3kTg
bakeries,SugarPlumBakery,area1,"PBEL City Road, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJlcc64QCVyzsReIO5Jk_gxRs,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=SugarPlumBakery,https://www.swiggy.com/search?query=SugarPlumBakery,5,20,17.359467,78.372147,ChIJlcc64QCVyzsReIO5Jk_gxRs
bakeries,Wap. Cafe,area1,"998W+522, Hydershakote Village Road, Sun City",https://www.google.com/maps/place/?q=place_id:ChIJtbNIBACXyzsR5yP5wu8eKgw,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Wap.%20Cafe,https://www.swiggy.com/search?query=Wap.%20Cafe,5,4,17.365387,78.395013,ChIJtbNIBACXyzsR5yP5wu8eKgw
bakeries,WarmOven,area1,"Sy NO.11/1, D No.7-31/14, Plot No.14, Kapila Nagar, Hydershakote, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJO48aH2aXyzsRcgpNIvoFcRc,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=WarmOven,https://www.swiggy.com/search?query=WarmOven,,,17.365666,78.395142,ChIJO48aH2aXyzsRcgpNIvoFcRc
bakeries,Wishwithus,area1,"Madanu home, Gandhamguda Road, Kknagar Phase-2 Colony, Gandamguda",https://www.google.com/maps/place/?q=place_id:ChIJs53SdwCVyzsR-vwCzngh8go,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Wishwithus,https://www.swiggy.com/search?query=Wishwithus,5,1,17.371234,78.380305,ChIJs53SdwCVyzsR-vwCzngh8go
bakeries,Zoffles,area1,"995P+JHC, 4, Bandlaguda Jagir Road, Westend Colony, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJAQU0EACXyzsRJpJVN1XFT6M,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Zoffles,https://www.swiggy.com/search?query=Zoffles,5,8,17.359244,78.385958,ChIJAQU0EACXyzsRJpJVN1XFT6M
bakeries,2A bake house,area2,"Svbs colony, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJSUatrxGVyzsRXnG8UhpyPDQ,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=2A%20bake%20house,https://www.swiggy.com/search?query=2A%20bake%20house,5,1,17.346345,78.383563,ChIJSUatrxGVyzsRXnG8UhpyPDQ
bakeries,A cake factory,area2,"piller no-213, GM golden tower, Plot no:9&10, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJWe1gB3CXyzsRzf-aP6xaIsg,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=A%20cake%20factory,https://www.swiggy.com/search?query=A%20cake%20factory,4.6,164,17.346515,78.415578,ChIJWe1gB3CXyzsRzf-aP6xaIsg
bakeries,Ak Pans,area2,"993Q+7PH, Kismatpur Road, Abhyudaya Nagar, Prashant Nagar Colony, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJZUiAr3SWyzsRSstVdYIP1Z8,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Ak%20Pans,https://www.swiggy.com/search?query=Ak%20Pans,,,17.3532,78.389371,ChIJZUiAr3SWyzsRSstVdYIP1Z8
bakeries,BADAM HOUSE BAKERY,area2,"09, Kismatpur Road, Abhyudaya Nagar, Prashant Nagar Colony, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJN9tYfT-XyzsRJAw3wq1Gpdw,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=BADAM%20HOUSE%20BAKERY,https://www.swiggy.com/search?query=BADAM%20HOUSE%20BAKERY,,,17.351479,78.389955,ChIJN9tYfT-XyzsRJAw3wq1Gpdw
bakeries,BAKERS STATION,area2,"P&T Colony, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJT9aCggmXyzsR5W3Wib6Gf7s,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=BAKERS%20STATION,https://www.swiggy.com/search?query=BAKERS%20STATION,5,5,17.357556,78.40004,ChIJT9aCggmXyzsR5W3Wib6Gf7s
bakeries,Bakery and cake shop,area2,"Sri Krishna Colony, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJYQGkAUyXyzsRPQVrH0kJVa8,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Bakery%20and%20cake%20shop,https://www.swiggy.com/search?query=Bakery%20and%20cake%20shop,4.1,12,17.334857,78.403034,ChIJYQGkAUyXyzsRPQVrH0kJVa8
bakeries,Baking Bliss(Hyderabad),area2,"near Apollo Pharmacy, C541, Happiness Hub By Giridhari, near Apollo Pharmacy, Kismatpur Road, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJD9PYp4SxgTkRSpWIbrfiP64,Possibly listed - verify via Zomato/Swiggy search links,https://www.zomato.com/hyderabad/restaurants?q=Baking%20Bliss%28Hyderabad%29,https://www.swiggy.com/search?query=Baking%20Bliss%28Hyderabad%29,4.8,56,17.332096,78.389265,ChIJD9PYp4SxgTkRSpWIbrfiP64
bakeries,BANGLORE CAKE PALACE,area2,"89MR+QJC, Kismatpur Road, Saibaba Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJO6KDjQOWyzsROaRcn0E-_mA,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=BANGLORE%20CAKE%20PALACE,https://www.swiggy.com/search?query=BANGLORE%20CAKE%20PALACE,5,1,17.334449,78.391527,ChIJO6KDjQOWyzsROaRcn0E-_mA
bakeries,BLISSFUL Home Bakes,area2,"First Floor, Bharath Nagar Colony, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJo89gbQCXyzsRXYzerRlITX8,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=BLISSFUL%20Home%20Bakes,https://www.swiggy.com/search?query=BLISSFUL%20Home%20Bakes,5,4,17.335836,78.395133,ChIJo89gbQCXyzsRXYzerRlITX8
bakeries,BZ NAAN,area2,"H.NO: 6, 1/B4, opp. MAWA INTERNATIONAL SCHOOL, B5/4, Sun City, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJ53b06aSXyzsRq830my2HXDg,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=BZ%20NAAN,https://www.swiggy.com/search?query=BZ%20NAAN,5,1,17.362977,78.397429,ChIJ53b06aSXyzsRq830my2HXDg
bakeries,Cakebox,area2,"90.plot.no, Ruqia manzil, Golden Heights Colony Road, Attapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJc-d1zS6XyzsRFPG9N1G7_ZU,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Cakebox,https://www.swiggy.com/search?query=Cakebox,5,1,17.347595,78.410601,ChIJc-d1zS6XyzsRFPG9N1G7_ZU
bakeries,CHAI WALE BABA,area2,"Shop No. 1, Spl Block, opp. Glendale Academy School, Plot No. 31, P&T Colony, Sun City, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJY3kytJmXyzsROfGwhbJK614,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=CHAI%20WALE%20BABA,https://www.swiggy.com/search?query=CHAI%20WALE%20BABA,4.7,134,17.360926,78.399444,ChIJY3kytJmXyzsROfGwhbJK614
bakeries,Chat Pani puri,area2,"2-144, Abhyudaya Nagar, Prashant Nagar Colony, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJ--NcBSCXyzsR2YnvhfS8hqo,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Chat%20Pani%20puri,https://www.swiggy.com/search?query=Chat%20Pani%20puri,5,2,17.353541,78.388956,ChIJ--NcBSCXyzsR2YnvhfS8hqo
bakeries,Chocosista_23,area2,"BLOCK-B, platinum nest, Sun City, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJI94eHoeXyzsRpbK3dduPs0s,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Chocosista_23,https://www.swiggy.com/search?query=Chocosista_23,,,17.362453,78.39577,ChIJI94eHoeXyzsRpbK3dduPs0s
bakeries,Delight lassi,area2,"22 HEIGHTS, Sun City, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJOc58bgCXyzsRjEFgl_Jq418,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Delight%20lassi,https://www.swiggy.com/search?query=Delight%20lassi,,,17.361856,78.398463,ChIJOc58bgCXyzsRjEFgl_Jq418
bakeries,Dolphin Mysore Bakery,area2,India,https://www.google.com/maps/place/?q=place_id:ChIJg16gUt6VyzsR9m38Bdr1-Uk,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Dolphin%20Mysore%20Bakery,https://www.swiggy.com/search?query=Dolphin%20Mysore%20Bakery,5,3,17.354195,78.38133,ChIJg16gUt6VyzsR9m38Bdr1-Uk
bakeries,EAT N TREAT,area2,"8CM3+X62, New Green City Road, Saikrishna Colony, Sri Krishna Colony, Langar House, Budwel",https://www.google.com/maps/place/?q=place_id:ChIJDRqr4ciXyzsRQQ71ELuABbw,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=EAT%20N%20TREAT,https://www.swiggy.com/search?query=EAT%20N%20TREAT,4.8,13,17.334892,78.403026,ChIJDRqr4ciXyzsRQQ71ELuABbw
bakeries,Fatima caterings,area2,"4-3-96, Saint Michael Colony, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJv1dWEaeVyzsRmxHOyCnnOhE,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Fatima%20caterings,https://www.swiggy.com/search?query=Fatima%20caterings,5,3,17.348354,78.377483,ChIJv1dWEaeVyzsRmxHOyCnnOhE
bakeries,Flame of Scones,area2,"Suncity Road, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJg16Wc36XyzsRPdUQCV9ksDc,Possibly listed - verify via Zomato/Swiggy search links,https://www.zomato.com/hyderabad/restaurants?q=Flame%20of%20Scones,https://www.swiggy.com/search?query=Flame%20of%20Scones,5,50,17.361412,78.400858,ChIJg16Wc36XyzsRPdUQCV9ksDc
bakeries,Fresh baked delight,area2,"Golden height, Road Number 1, Aattapur, Janachaitanya colony, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJh9pGBcSXyzsRm80KBGQ9R7c,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Fresh%20baked%20delight,https://www.swiggy.com/search?query=Fresh%20baked%20delight,5,2,17.350779,78.410707,ChIJh9pGBcSXyzsRm80KBGQ9R7c
bakeries,Fudo,area2,"Road No 30, Housing Ltd, Happy Homes Colony, Phase I, Janachaitanya colony, Upperpally",https://www.google.com/maps/place/?q=place_id:ChIJR1HmWQCXyzsRX1OL0YBNCFw,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Fudo,https://www.swiggy.com/search?query=Fudo,,,17.352905,78.407925,ChIJR1HmWQCXyzsRX1OL0YBNCFw
bakeries,GOLU BUNS,area2,"GOWTHAM NAGAR COLONY, : SY.NO.28, near RING ROAD, 2-4-59, Rajendra Nagar Road, Rajendranagar mandal, Upperpally",https://www.google.com/maps/place/?q=place_id:ChIJUQmoi42XyzsRRU9Tcf4TdmU,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=GOLU%20BUNS,https://www.swiggy.com/search?query=GOLU%20BUNS,,,17.33666,78.41008,ChIJUQmoi42XyzsRRU9Tcf4TdmU
bakeries,HAP daily,area2,"No.4-3, Main Road, Bharath Nagar Colony, Kismatpur",https://www.google.com/maps/place/?q=place_id:ChIJOxgM6SSXyzsRvu9vPwc3GOU,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=HAP%20daily,https://www.swiggy.com/search?query=HAP%20daily,1,1,17.333919,78.393909,ChIJOxgM6SSXyzsRvu9vPwc3GOU
bakeries,HAP daily,area2,"Ground Floor, No. 4/3/27, Kali Mandir Road, Kalimandir, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJ3_f7Jt6VyzsRc5YioCIXiQ8,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=HAP%20daily,https://www.swiggy.com/search?query=HAP%20daily,5,1,17.352168,78.380463,ChIJ3_f7Jt6VyzsRc5YioCIXiQ8
bakeries,Kismat Cafe & Bakery,area2,"Bandlaguda Road, Abhyudaya Nagar, Bharath Nagar Colony, Kismatpur",https://www.google.com/maps/place/?q=place_id:ChIJBXs7HwCXyzsRaX2Uo2_y2Oc,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Kismat%20Cafe%20%26%20Bakery,https://www.swiggy.com/search?query=Kismat%20Cafe%20%26%20Bakery,5,8,17.335715,78.391327,ChIJBXs7HwCXyzsRaX2Uo2_y2Oc
bakeries,Kranthi Cool Drinks,area2,"Kalika nagar, near Lnr School, Kalimandir Main Road, Abhyudaya Nagar, Kalimandir, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJy_pRCN6VyzsRuUhlJyDK-vU,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Kranthi%20Cool%20Drinks,https://www.swiggy.com/search?query=Kranthi%20Cool%20Drinks,4.5,2,17.352546,78.37883,ChIJy_pRCN6VyzsRuUhlJyDK-vU
bakeries,Meraj Naan HAPPY HOMES COLONY,area2,"Pillar Number 213, Happy Homes Colony, Janachaitanya colony, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJSy83IACXyzsRd_IQG6d5vfo,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Meraj%20Naan%20HAPPY%20HOMES%20COLONY,https://www.swiggy.com/search?query=Meraj%20Naan%20HAPPY%20HOMES%20COLONY,,,17.347092,78.414811,ChIJSy83IACXyzsRd_IQG6d5vfo
bakeries,Mom's Bake House (Home Baker),area2,"Satya Enclave, Plot No.67, Road Number 5, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJsZc6cACVyzsRac3LmcMnBfo,Possibly listed - verify via Zomato/Swiggy search links,https://www.zomato.com/hyderabad/restaurants?q=Mom%27s%20Bake%20House%20%28Home%20Baker%29,https://www.swiggy.com/search?query=Mom%27s%20Bake%20House%20%28Home%20Baker%29,4.9,31,17.347459,78.384849,ChIJsZc6cACVyzsRac3LmcMnBfo
bakeries,Mom's Cakery Planet,area2,"SRI MAHALAKSHMI RESIDENCY, Golden Heights Colony, Janachaitanya colony, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ32CPCyiXyzsR0HDNXOVLUxQ,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Mom%27s%20Cakery%20Planet,https://www.swiggy.com/search?query=Mom%27s%20Cakery%20Planet,5,9,17.354232,78.409994,ChIJ32CPCyiXyzsR0HDNXOVLUxQ
bakeries,monginis CAKE SHOP,area2,"995X+5XJ, Mapletown Road, Padmasri Estates, Hyder Shah Kote, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJU9ckFmyWyzsRtbYxNPP9BQ8,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=monginis%20CAKE%20SHOP,https://www.swiggy.com/search?query=monginis%20CAKE%20SHOP,,,17.35795,78.399906,ChIJU9ckFmyWyzsRtbYxNPP9BQ8
bakeries,Mukesh Nishad,area2,"89XP+XG9, Abhyudaya Nagar, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJP5zZfQCXyzsROz-Tgk68riU,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Mukesh%20Nishad,https://www.swiggy.com/search?query=Mukesh%20Nishad,5,1,17.349904,78.386371,ChIJP5zZfQCXyzsROz-Tgk68riU
bakeries,Nandita's Signature Cakes(Home Baker),area2,"Vaishnavi hodini, Abhyudaya Nagar, k.v, gandipet, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJcybiNEGXyzsRustPth8jWuU,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Nandita%27s%20Signature%20Cakes%28Home%20Baker%29,https://www.swiggy.com/search?query=Nandita%27s%20Signature%20Cakes%28Home%20Baker%29,5,26,17.349167,78.384633,ChIJcybiNEGXyzsRustPth8jWuU
bakeries,New Dolphin bakery,area2,"1, Kismatpur Road, Bharath Nagar Colony, Kismatpur",https://www.google.com/maps/place/?q=place_id:ChIJ8Tl-SRqXyzsRyDFSasPPt7M,Possibly listed - verify via Zomato/Swiggy search links,https://www.zomato.com/hyderabad/restaurants?q=New%20Dolphin%20bakery,https://www.swiggy.com/search?query=New%20Dolphin%20bakery,4,42,17.333451,78.394065,ChIJ8Tl-SRqXyzsRyDFSasPPt7M
bakeries,Novel bakes by hyma,area2,"vaishnavi oasis, Kismatpur Road, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJ_SFIkUyXyzsRWEHfEFHnsDY,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Novel%20bakes%20by%20hyma,https://www.swiggy.com/search?query=Novel%20bakes%20by%20hyma,5,22,17.349069,78.391118,ChIJ_SFIkUyXyzsRWEHfEFHnsDY
bakeries,Om Sri Ram Hot Chips,area2,"Budvel Road, Kismatpur",https://www.google.com/maps/place/?q=place_id:ChIJPcENnIWXyzsRf5-sl7rvyFg,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Om%20Sri%20Ram%20Hot%20Chips,https://www.swiggy.com/search?query=Om%20Sri%20Ram%20Hot%20Chips,5,3,17.334088,78.39265,ChIJPcENnIWXyzsRf5-sl7rvyFg
bakeries,Piece of cake by sravanthi,area2,"1st floor, Happy Homes Colony, 2-6-5/11/23, attapur, Upperpally",https://www.google.com/maps/place/?q=place_id:ChIJrW6s8QKXyzsRLssLy_br5Wg,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Piece%20of%20cake%20by%20sravanthi,https://www.swiggy.com/search?query=Piece%20of%20cake%20by%20sravanthi,4.8,9,17.346813,78.414505,ChIJrW6s8QKXyzsRLssLy_br5Wg
bakeries,Pooja Bakery,area2,"Shop No, 89, Kismatpur",https://www.google.com/maps/place/?q=place_id:ChIJtUJrF3-XyzsRSs4WuVbTni8,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Pooja%20Bakery,https://www.swiggy.com/search?query=Pooja%20Bakery,,,17.33361,78.394121,ChIJtUJrF3-XyzsRSs4WuVbTni8
bakeries,Priyanshi Bakery and Chat,area2,"above Priyanshi bakery, Plot.No.1, First floor, above Priyanshi bakery, Velly View Enclave, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJ75A20TGXyzsR_GALz9yAf6w,Possibly listed - verify via Zomato/Swiggy search links,https://www.zomato.com/hyderabad/restaurants?q=Priyanshi%20Bakery%20and%20Chat,https://www.swiggy.com/search?query=Priyanshi%20Bakery%20and%20Chat,4,44,17.353401,78.389307,ChIJ75A20TGXyzsR_GALz9yAf6w
bakeries,Purely Baked,area2,"The Art by Giridhari Homes, A-415, Kismatpur",https://www.google.com/maps/place/?q=place_id:ChIJiSMPYA2XyzsRzq9-kK2LVNI,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Purely%20Baked,https://www.swiggy.com/search?query=Purely%20Baked,,,17.340777,78.391954,ChIJiSMPYA2XyzsRzq9-kK2LVNI
bakeries,restaurent,area2,Budwel,https://www.google.com/maps/place/?q=place_id:ChIJRwo0dB6XyzsRiQtVQOs3INM,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=restaurent,https://www.swiggy.com/search?query=restaurent,,,17.334368,78.406469,ChIJRwo0dB6XyzsRiQtVQOs3INM
bakeries,S L J Bangalore Bakery & cake palace,area2,"5-69, Kismatpur Road, Abhyudaya Nagar, Prashant Nagar Colony, Prasad Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJNz8_OACXyzsRAEzm5kNCMH0,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=S%20L%20J%20Bangalore%20Bakery%20%26%20cake%20palace,https://www.swiggy.com/search?query=S%20L%20J%20Bangalore%20Bakery%20%26%20cake%20palace,3.5,8,17.351891,78.389624,ChIJNz8_OACXyzsRAEzm5kNCMH0
bakeries,S. L. J. Bangalore Iyengar Bakery,area2,"8CM4+QHF, Temple Lane, Bansilal Nagar, Budwel",https://www.google.com/maps/place/?q=place_id:ChIJDVayZx-WyzsRagX0cU-R-1A,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=S.%20L.%20J.%20Bangalore%20Iyengar%20Bakery,https://www.swiggy.com/search?query=S.%20L.%20J.%20Bangalore%20Iyengar%20Bakery,4,5,17.334449,78.406417,ChIJDVayZx-WyzsRagX0cU-R-1A
bakeries,Saboor Bakers,area2,"8CW3+CMJ, Happy Homes Colony, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJK6i8ReWXyzsRJwE1LssbaK0,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Saboor%20Bakers,https://www.swiggy.com/search?query=Saboor%20Bakers,4.6,8,17.346087,78.404141,ChIJK6i8ReWXyzsRJwE1LssbaK0
bakeries,Sahil kumar,area2,"89JW+XG3, Huda Layout, Kismatpur",https://www.google.com/maps/place/?q=place_id:ChIJoWmBDgCXyzsRuqb_6SJK1G8,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Sahil%20kumar,https://www.swiggy.com/search?query=Sahil%20kumar,,,17.332378,78.396283,ChIJoWmBDgCXyzsRuqb_6SJK1G8
bakeries,SAIBABA CHAT BHANDAR,area2,"167P, Don Bosco Post Office Road, Abhyudaya Nagar, Saint Michael Colony, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJrbF1LwCVyzsRhDg8DJOdaTk,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=SAIBABA%20CHAT%20BHANDAR,https://www.swiggy.com/search?query=SAIBABA%20CHAT%20BHANDAR,5,1,17.34548,78.380436,ChIJrbF1LwCVyzsRhDg8DJOdaTk
bakeries,Shiva Sai Swagruha Foods,area2,"4-3-1/2, Road Number 1, Vinayaka Nagar Colony, Adarsh Nagar Colony, Abhudaya Nagar Colony, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJh2G0fseVyzsRWZI7MsaQPGU,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Shiva%20Sai%20Swagruha%20Foods,https://www.swiggy.com/search?query=Shiva%20Sai%20Swagruha%20Foods,4.6,16,17.351388,78.382099,ChIJh2G0fseVyzsRWZI7MsaQPGU
bakeries,Shreem Bakery,area2,"1-2, 151/2/b, Saikrishna Colony, Sri Krishna Colony, Langar House, Rajendranagar mandal, Budwel",https://www.google.com/maps/place/?q=place_id:ChIJaRsnJgCXyzsRcTZzSRRF7qo,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Shreem%20Bakery,https://www.swiggy.com/search?query=Shreem%20Bakery,5,1,17.332385,78.402544,ChIJaRsnJgCXyzsRcTZzSRRF7qo
bakeries,Shreem bakery,area2,"Bandlaguda Jagir Road, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJz-xOcXWXyzsR59tQYf1EklY,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Shreem%20bakery,https://www.swiggy.com/search?query=Shreem%20bakery,4.5,4,17.353401,78.389307,ChIJz-xOcXWXyzsR59tQYf1EklY
bakeries,Skylish,area2,"Skylish, shop no 001, 1st floor, above Multi fashion store, Plot no 140, Prashanth Nagar Road, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJZ8RGkpmVyzsRD_gggmTVRk4,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=Skylish,https://www.swiggy.com/search?query=Skylish,4.9,383,17.352815,78.388196,ChIJZ8RGkpmVyzsRD_gggmTVRk4
bakeries,Sri Krishna Hot Chips,area2,"Golden Heights Colony, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJmYIaOACXyzsRZE4-bvPTJpQ,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Sri%20Krishna%20Hot%20Chips,https://www.swiggy.com/search?query=Sri%20Krishna%20Hot%20Chips,,,17.348374,78.41383,ChIJmYIaOACXyzsRZE4-bvPTJpQ
bakeries,SRI KRISHNA HOT CHIPS,area2,"9C53+XGM, Suncity Road, P&T Colony, Sun City, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJH341d2mWyzsR10_APZJVHcs,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=SRI%20KRISHNA%20HOT%20CHIPS,https://www.swiggy.com/search?query=SRI%20KRISHNA%20HOT%20CHIPS,,,17.359963,78.403784,ChIJH341d2mWyzsR10_APZJVHcs
bakeries,SRI LAXMI CAKE HOUSE,area2,"Shop No 1, Kalimandir, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJZ_n94d2VyzsRq9tvLPsb0BE,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=SRI%20LAXMI%20CAKE%20HOUSE,https://www.swiggy.com/search?query=SRI%20LAXMI%20CAKE%20HOUSE,4.6,5,17.352979,78.378564,ChIJZ_n94d2VyzsRq9tvLPsb0BE
bakeries,Sri ranga bangalore iyengar bakery,area2,"Sai baba Nagar Road, Kalimandir, Bandlaguda Jagir",https://www.google.com/maps/place/?q=place_id:ChIJUdd7Gt6VyzsRHOiEWR71AjY,Possibly listed - verify via Zomato/Swiggy search links,https://www.zomato.com/hyderabad/restaurants?q=Sri%20ranga%20bangalore%20iyengar%20bakery,https://www.swiggy.com/search?query=Sri%20ranga%20bangalore%20iyengar%20bakery,3.8,68,17.352646,78.379461,ChIJUdd7Gt6VyzsRHOiEWR71AjY
bakeries,Srigram Bakery,area2,"Ananda Nilayam, 4/40/113, Maythri Colony, Kismatpur",https://www.google.com/maps/place/?q=place_id:ChIJTdhuXvmXyzsRO3_OeY8LCXI,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Srigram%20Bakery,https://www.swiggy.com/search?query=Srigram%20Bakery,5,1,17.332377,78.391247,ChIJTdhuXvmXyzsRO3_OeY8LCXI
